Instance: j3060_1
Chains: 2
Steps: 3
Neighbours Initial N: 100
Neighbours Increase Coefficient: 1
Temperature Max: 100
Temperature Increase Coefficient: 0.25
106.69user 0.02system 1:44.47elapsed 102%CPU (0avgtext+0avgdata 27088maxresident)k
105.97user 0.04system 1:43.83elapsed 102%CPU (0avgtext+0avgdata 27312maxresident)k
107.29user 0.01system 1:45.08elapsed 102%CPU (0avgtext+0avgdata 27272maxresident)k
108.18user 0.04system 1:46.24elapsed 101%CPU (0avgtext+0avgdata 27280maxresident)k
107.87user 0.03system 1:45.78elapsed 102%CPU (0avgtext+0avgdata 27144maxresident)k
107.68user 0.03system 1:45.72elapsed 101%CPU (0avgtext+0avgdata 27272maxresident)k
108.73user 0.03system 1:46.67elapsed 101%CPU (0avgtext+0avgdata 27180maxresident)k
107.61user 0.04system 1:45.46elapsed 102%CPU (0avgtext+0avgdata 27148maxresident)k
109.42user 0.04system 1:47.35elapsed 101%CPU (0avgtext+0avgdata 27140maxresident)k
109.38user 0.03system 1:47.34elapsed 101%CPU (0avgtext+0avgdata 27276maxresident)k
107.86user 0.03system 1:45.86elapsed 101%CPU (0avgtext+0avgdata 27152maxresident)k
108.29user 0.16system 1:46.29elapsed 102%CPU (0avgtext+0avgdata 27088maxresident)k
109.34user 0.03system 1:47.22elapsed 102%CPU (0avgtext+0avgdata 27012maxresident)k
109.68user 0.07system 1:47.73elapsed 101%CPU (0avgtext+0avgdata 27148maxresident)k
108.91user 0.02system 1:46.72elapsed 102%CPU (0avgtext+0avgdata 27140maxresident)k
106.90user 0.04system 1:44.84elapsed 102%CPU (0avgtext+0avgdata 27180maxresident)k
110.17user 0.03system 1:48.08elapsed 101%CPU (0avgtext+0avgdata 27180maxresident)k
111.53user 0.04system 1:49.44elapsed 101%CPU (0avgtext+0avgdata 27152maxresident)k
Instance: j3060_1
Chains: 2
Steps: 3
Neighbours Initial N: 100000
Neighbours Increase Coefficient: 1
Temperature Max: 100
Temperature Increase Coefficient: 0.25
1082.06user 0.09system 18:00.26elapsed 100%CPU (0avgtext+0avgdata 27016maxresident)k
1089.49user 0.02system 17:59:13elapsed 1%CPU (0avgtext+0avgdata 27144maxresident)k
1060.79user 0.04system 17:38.69elapsed 100%CPU (0avgtext+0avgdata 27020maxresident)k
1084.93user 0.10system 18:02.24elapsed 100%CPU (0avgtext+0avgdata 27028maxresident)k
1081.21user 0.04system 17:59.27elapsed 100%CPU (0avgtext+0avgdata 27144maxresident)k
1095.90user 0.02system 18:13.89elapsed 100%CPU (0avgtext+0avgdata 27144maxresident)k
1086.51user 0.03system 18:04.47elapsed 100%CPU (0avgtext+0avgdata 27040maxresident)k
489.31user 0.09system 8:09.11elapsed 100%CPU (0avgtext+0avgdata 28168maxresident)k
1044.63user 0.02system 17:22.55elapsed 100%CPU (0avgtext+0avgdata 27272maxresident)k
1067.43user 0.07system 17:45.30elapsed 100%CPU (0avgtext+0avgdata 27344maxresident)k
Instance: j3060_1
Chains: 2
Steps: 1
Neighbours Initial N: 1000
Neighbours Increase Coefficient: 1
Temperature Max: 100
Temperature Increase Coefficient: 0.25
4.59user 0.02system 0:02.50elapsed 184%CPU (0avgtext+0avgdata 27276maxresident)k
4.65user 0.02system 0:02.51elapsed 186%CPU (0avgtext+0avgdata 27144maxresident)k
4.48user 0.02system 0:02.48elapsed 181%CPU (0avgtext+0avgdata 27280maxresident)k
4.61user 0.02system 0:02.50elapsed 184%CPU (0avgtext+0avgdata 27268maxresident)k
4.68user 0.02system 0:02.58elapsed 182%CPU (0avgtext+0avgdata 27280maxresident)k
4.72user 0.02system 0:02.62elapsed 181%CPU (0avgtext+0avgdata 27192maxresident)k
4.54user 0.03system 0:02.60elapsed 175%CPU (0avgtext+0avgdata 27312maxresident)k
4.69user 0.02system 0:02.58elapsed 182%CPU (0avgtext+0avgdata 27144maxresident)k
4.59user 0.02system 0:02.54elapsed 181%CPU (0avgtext+0avgdata 27436maxresident)k
4.65user 0.01system 0:02.57elapsed 181%CPU (0avgtext+0avgdata 27312maxresident)k
4.62user 0.02system 0:02.54elapsed 182%CPU (0avgtext+0avgdata 27272maxresident)k
4.63user 0.02system 0:02.55elapsed 182%CPU (0avgtext+0avgdata 27276maxresident)k
4.65user 0.02system 0:02.60elapsed 180%CPU (0avgtext+0avgdata 27268maxresident)k
4.61user 0.02system 0:02.54elapsed 182%CPU (0avgtext+0avgdata 27180maxresident)k
4.62user 0.02system 0:02.54elapsed 182%CPU (0avgtext+0avgdata 27104maxresident)k
4.62user 0.02system 0:02.54elapsed 182%CPU (0avgtext+0avgdata 27260maxresident)k
4.59user 0.02system 0:02.54elapsed 181%CPU (0avgtext+0avgdata 27276maxresident)k
4.57user 0.00system 0:02.48elapsed 184%CPU (0avgtext+0avgdata 27084maxresident)k
4.73user 0.02system 0:02.61elapsed 181%CPU (0avgtext+0avgdata 27276maxresident)k
4.59user 0.01system 0:02.49elapsed 185%CPU (0avgtext+0avgdata 27272maxresident)k
4.68user 0.03system 0:02.61elapsed 180%CPU (0avgtext+0avgdata 26940maxresident)k
4.59user 0.03system 0:02.52elapsed 183%CPU (0avgtext+0avgdata 27308maxresident)k
4.64user 0.02system 0:02.56elapsed 181%CPU (0avgtext+0avgdata 27216maxresident)k
4.41user 0.02system 0:02.51elapsed 176%CPU (0avgtext+0avgdata 27280maxresident)k
4.51user 0.02system 0:02.57elapsed 176%CPU (0avgtext+0avgdata 27180maxresident)k
4.51user 0.02system 0:02.67elapsed 169%CPU (0avgtext+0avgdata 27272maxresident)k
4.68user 0.03system 0:02.57elapsed 183%CPU (0avgtext+0avgdata 27084maxresident)k
4.61user 0.01system 0:02.50elapsed 184%CPU (0avgtext+0avgdata 27216maxresident)k
4.75user 0.02system 0:02.58elapsed 185%CPU (0avgtext+0avgdata 27280maxresident)k
4.61user 0.03system 0:02.65elapsed 174%CPU (0avgtext+0avgdata 27272maxresident)k
4.60user 0.03system 0:02.60elapsed 178%CPU (0avgtext+0avgdata 27268maxresident)k
4.54user 0.03system 0:02.53elapsed 180%CPU (0avgtext+0avgdata 27152maxresident)k
4.66user 0.01system 0:02.50elapsed 186%CPU (0avgtext+0avgdata 27308maxresident)k
4.58user 0.02system 0:02.48elapsed 185%CPU (0avgtext+0avgdata 27312maxresident)k
4.65user 0.02system 0:02.51elapsed 186%CPU (0avgtext+0avgdata 27216maxresident)k
4.70user 0.02system 0:02.53elapsed 186%CPU (0avgtext+0avgdata 27268maxresident)k
4.60user 0.02system 0:02.50elapsed 185%CPU (0avgtext+0avgdata 26968maxresident)k
4.64user 0.02system 0:02.51elapsed 185%CPU (0avgtext+0avgdata 27316maxresident)k
4.63user 0.02system 0:02.47elapsed 188%CPU (0avgtext+0avgdata 27276maxresident)k
4.39user 0.02system 0:02.53elapsed 174%CPU (0avgtext+0avgdata 27312maxresident)k
4.62user 0.02system 0:02.48elapsed 187%CPU (0avgtext+0avgdata 27304maxresident)k
4.51user 0.01system 0:02.57elapsed 176%CPU (0avgtext+0avgdata 27340maxresident)k
4.70user 0.02system 0:02.60elapsed 181%CPU (0avgtext+0avgdata 27184maxresident)k
4.26user 0.02system 0:02.51elapsed 170%CPU (0avgtext+0avgdata 26972maxresident)k
4.62user 0.01system 0:02.51elapsed 184%CPU (0avgtext+0avgdata 27272maxresident)k
4.39user 0.01system 0:02.52elapsed 175%CPU (0avgtext+0avgdata 27116maxresident)k
4.75user 0.01system 0:02.64elapsed 180%CPU (0avgtext+0avgdata 27312maxresident)k
4.36user 0.02system 0:02.55elapsed 172%CPU (0avgtext+0avgdata 26968maxresident)k
4.61user 0.03system 0:02.52elapsed 184%CPU (0avgtext+0avgdata 27076maxresident)k
4.55user 0.01system 0:02.56elapsed 178%CPU (0avgtext+0avgdata 27020maxresident)k
4.59user 0.02system 0:02.53elapsed 182%CPU (0avgtext+0avgdata 27044maxresident)k
4.56user 0.03system 0:02.51elapsed 183%CPU (0avgtext+0avgdata 27224maxresident)k
4.58user 0.02system 0:02.51elapsed 183%CPU (0avgtext+0avgdata 27160maxresident)k
4.67user 0.02system 0:02.56elapsed 183%CPU (0avgtext+0avgdata 26944maxresident)k
4.69user 0.01system 0:02.56elapsed 183%CPU (0avgtext+0avgdata 27144maxresident)k
4.60user 0.02system 0:02.53elapsed 182%CPU (0avgtext+0avgdata 27096maxresident)k
4.74user 0.02system 0:02.67elapsed 177%CPU (0avgtext+0avgdata 27152maxresident)k
4.87user 0.02system 0:02.74elapsed 178%CPU (0avgtext+0avgdata 27184maxresident)k
4.64user 0.02system 0:02.62elapsed 177%CPU (0avgtext+0avgdata 27108maxresident)k
4.65user 0.03system 0:02.57elapsed 181%CPU (0avgtext+0avgdata 27272maxresident)k
4.56user 0.02system 0:02.49elapsed 183%CPU (0avgtext+0avgdata 27156maxresident)k
4.65user 0.02system 0:02.59elapsed 180%CPU (0avgtext+0avgdata 27148maxresident)k
4.65user 0.03system 0:02.55elapsed 183%CPU (0avgtext+0avgdata 27016maxresident)k
4.55user 0.01system 0:02.49elapsed 183%CPU (0avgtext+0avgdata 27192maxresident)k
4.62user 0.02system 0:02.54elapsed 182%CPU (0avgtext+0avgdata 27116maxresident)k
4.72user 0.02system 0:02.68elapsed 176%CPU (0avgtext+0avgdata 27280maxresident)k
4.61user 0.01system 0:02.52elapsed 183%CPU (0avgtext+0avgdata 27212maxresident)k
4.64user 0.01system 0:02.55elapsed 182%CPU (0avgtext+0avgdata 27116maxresident)k
4.58user 0.01system 0:02.50elapsed 183%CPU (0avgtext+0avgdata 27312maxresident)k
4.67user 0.01system 0:02.59elapsed 181%CPU (0avgtext+0avgdata 27220maxresident)k
4.69user 0.02system 0:02.61elapsed 181%CPU (0avgtext+0avgdata 26892maxresident)k
4.77user 0.02system 0:02.67elapsed 178%CPU (0avgtext+0avgdata 27276maxresident)k
4.66user 0.02system 0:02.62elapsed 178%CPU (0avgtext+0avgdata 27052maxresident)k
4.72user 0.01system 0:02.60elapsed 181%CPU (0avgtext+0avgdata 27180maxresident)k
4.71user 0.02system 0:02.65elapsed 178%CPU (0avgtext+0avgdata 27016maxresident)k
4.72user 0.03system 0:02.70elapsed 176%CPU (0avgtext+0avgdata 27272maxresident)k
4.73user 0.02system 0:02.75elapsed 172%CPU (0avgtext+0avgdata 27092maxresident)k
4.64user 0.02system 0:02.54elapsed 183%CPU (0avgtext+0avgdata 27308maxresident)k
4.55user 0.02system 0:02.51elapsed 182%CPU (0avgtext+0avgdata 27180maxresident)k
4.57user 0.02system 0:02.50elapsed 183%CPU (0avgtext+0avgdata 27180maxresident)k
4.67user 0.03system 0:02.63elapsed 178%CPU (0avgtext+0avgdata 27088maxresident)k
4.72user 0.01system 0:02.69elapsed 176%CPU (0avgtext+0avgdata 27144maxresident)k
4.66user 0.02system 0:02.59elapsed 181%CPU (0avgtext+0avgdata 27176maxresident)k
4.56user 0.02system 0:02.49elapsed 184%CPU (0avgtext+0avgdata 27132maxresident)k
4.61user 0.01system 0:02.52elapsed 183%CPU (0avgtext+0avgdata 27084maxresident)k
4.63user 0.02system 0:02.55elapsed 182%CPU (0avgtext+0avgdata 26780maxresident)k
4.65user 0.03system 0:02.58elapsed 181%CPU (0avgtext+0avgdata 27280maxresident)k
4.74user 0.02system 0:02.64elapsed 180%CPU (0avgtext+0avgdata 27080maxresident)k
4.70user 0.03system 0:02.64elapsed 178%CPU (0avgtext+0avgdata 27312maxresident)k
4.61user 0.03system 0:02.54elapsed 182%CPU (0avgtext+0avgdata 27184maxresident)k
4.67user 0.03system 0:02.74elapsed 171%CPU (0avgtext+0avgdata 27064maxresident)k
4.63user 0.02system 0:02.56elapsed 181%CPU (0avgtext+0avgdata 27176maxresident)k
4.64user 0.02system 0:02.57elapsed 181%CPU (0avgtext+0avgdata 27272maxresident)k
4.63user 0.02system 0:02.55elapsed 182%CPU (0avgtext+0avgdata 27272maxresident)k
4.62user 0.02system 0:02.57elapsed 180%CPU (0avgtext+0avgdata 27044maxresident)k
4.68user 0.03system 0:02.63elapsed 178%CPU (0avgtext+0avgdata 27276maxresident)k
4.59user 0.02system 0:02.51elapsed 183%CPU (0avgtext+0avgdata 27072maxresident)k
4.73user 0.02system 0:02.66elapsed 178%CPU (0avgtext+0avgdata 27180maxresident)k
4.52user 0.02system 0:02.50elapsed 181%CPU (0avgtext+0avgdata 27312maxresident)k
4.69user 0.03system 0:02.54elapsed 185%CPU (0avgtext+0avgdata 27332maxresident)k
Instance: j3060_1
Chains: 2
Steps: 2
Neighbours Initial N: 1000
Neighbours Increase Coefficient: 1
Temperature Max: 100
Temperature Increase Coefficient: 0.25
8.28user 0.01system 0:06.13elapsed 135%CPU (0avgtext+0avgdata 27144maxresident)k
8.51user 0.03system 0:06.43elapsed 132%CPU (0avgtext+0avgdata 27308maxresident)k
8.18user 0.03system 0:06.05elapsed 135%CPU (0avgtext+0avgdata 27312maxresident)k
8.32user 0.02system 0:06.19elapsed 134%CPU (0avgtext+0avgdata 27016maxresident)k
8.28user 0.02system 0:06.15elapsed 134%CPU (0avgtext+0avgdata 26952maxresident)k
8.27user 0.03system 0:06.12elapsed 135%CPU (0avgtext+0avgdata 27152maxresident)k
8.17user 0.03system 0:06.05elapsed 135%CPU (0avgtext+0avgdata 27056maxresident)k
8.15user 0.02system 0:06.00elapsed 136%CPU (0avgtext+0avgdata 27144maxresident)k
8.17user 0.02system 0:06.07elapsed 135%CPU (0avgtext+0avgdata 27136maxresident)k
8.17user 0.02system 0:06.02elapsed 136%CPU (0avgtext+0avgdata 27144maxresident)k
8.22user 0.02system 0:06.07elapsed 135%CPU (0avgtext+0avgdata 27216maxresident)k
8.38user 0.02system 0:06.25elapsed 134%CPU (0avgtext+0avgdata 27144maxresident)k
8.25user 0.03system 0:06.13elapsed 135%CPU (0avgtext+0avgdata 27272maxresident)k
8.20user 0.03system 0:06.09elapsed 135%CPU (0avgtext+0avgdata 27308maxresident)k
8.19user 0.02system 0:06.06elapsed 135%CPU (0avgtext+0avgdata 27200maxresident)k
8.19user 0.03system 0:06.04elapsed 136%CPU (0avgtext+0avgdata 27212maxresident)k
8.15user 0.03system 0:06.07elapsed 134%CPU (0avgtext+0avgdata 26908maxresident)k
8.17user 0.02system 0:06.02elapsed 136%CPU (0avgtext+0avgdata 27272maxresident)k
8.13user 0.02system 0:06.00elapsed 136%CPU (0avgtext+0avgdata 27148maxresident)k
8.35user 0.02system 0:06.20elapsed 135%CPU (0avgtext+0avgdata 27276maxresident)k
8.17user 0.02system 0:06.02elapsed 136%CPU (0avgtext+0avgdata 27148maxresident)k
8.16user 0.02system 0:06.03elapsed 135%CPU (0avgtext+0avgdata 26944maxresident)k
8.18user 0.02system 0:06.02elapsed 136%CPU (0avgtext+0avgdata 27220maxresident)k
8.19user 0.02system 0:06.03elapsed 136%CPU (0avgtext+0avgdata 27016maxresident)k
8.14user 0.02system 0:06.00elapsed 136%CPU (0avgtext+0avgdata 27180maxresident)k
8.15user 0.01system 0:06.00elapsed 136%CPU (0avgtext+0avgdata 27080maxresident)k
8.15user 0.02system 0:06.01elapsed 135%CPU (0avgtext+0avgdata 27272maxresident)k
8.14user 0.03system 0:06.01elapsed 135%CPU (0avgtext+0avgdata 27272maxresident)k
8.11user 0.02system 0:05.99elapsed 135%CPU (0avgtext+0avgdata 27092maxresident)k
8.14user 0.03system 0:06.03elapsed 135%CPU (0avgtext+0avgdata 27232maxresident)k
8.26user 0.01system 0:06.12elapsed 135%CPU (0avgtext+0avgdata 27272maxresident)k
8.24user 0.02system 0:06.09elapsed 135%CPU (0avgtext+0avgdata 27308maxresident)k
8.12user 0.02system 0:06.00elapsed 135%CPU (0avgtext+0avgdata 27220maxresident)k
8.15user 0.02system 0:06.04elapsed 135%CPU (0avgtext+0avgdata 27272maxresident)k
8.18user 0.02system 0:06.02elapsed 136%CPU (0avgtext+0avgdata 27212maxresident)k
8.34user 0.02system 0:06.18elapsed 135%CPU (0avgtext+0avgdata 27184maxresident)k
8.13user 0.02system 0:05.99elapsed 136%CPU (0avgtext+0avgdata 27084maxresident)k
8.18user 0.01system 0:06.03elapsed 135%CPU (0avgtext+0avgdata 27024maxresident)k
8.21user 0.03system 0:06.06elapsed 135%CPU (0avgtext+0avgdata 27080maxresident)k
8.25user 0.02system 0:06.08elapsed 135%CPU (0avgtext+0avgdata 27340maxresident)k
8.21user 0.01system 0:06.05elapsed 136%CPU (0avgtext+0avgdata 27276maxresident)k
8.43user 0.03system 0:06.28elapsed 134%CPU (0avgtext+0avgdata 27116maxresident)k
8.22user 0.02system 0:06.25elapsed 132%CPU (0avgtext+0avgdata 27160maxresident)k
8.35user 0.01system 0:06.19elapsed 135%CPU (0avgtext+0avgdata 27276maxresident)k
8.23user 0.01system 0:06.10elapsed 135%CPU (0avgtext+0avgdata 27144maxresident)k
8.45user 0.02system 0:06.29elapsed 134%CPU (0avgtext+0avgdata 27276maxresident)k
8.46user 0.02system 0:06.34elapsed 133%CPU (0avgtext+0avgdata 27268maxresident)k
8.29user 0.02system 0:06.16elapsed 135%CPU (0avgtext+0avgdata 27180maxresident)k
8.26user 0.02system 0:06.13elapsed 135%CPU (0avgtext+0avgdata 27104maxresident)k
8.10user 0.02system 0:06.04elapsed 134%CPU (0avgtext+0avgdata 27148maxresident)k
8.32user 0.02system 0:06.26elapsed 133%CPU (0avgtext+0avgdata 27152maxresident)k
8.38user 0.02system 0:06.34elapsed 132%CPU (0avgtext+0avgdata 27120maxresident)k
8.05user 0.02system 0:06.05elapsed 133%CPU (0avgtext+0avgdata 27272maxresident)k
8.29user 0.01system 0:06.16elapsed 134%CPU (0avgtext+0avgdata 26936maxresident)k
8.09user 0.02system 0:05.95elapsed 136%CPU (0avgtext+0avgdata 27308maxresident)k
8.19user 0.02system 0:06.29elapsed 130%CPU (0avgtext+0avgdata 27060maxresident)k
8.54user 0.02system 0:06.43elapsed 133%CPU (0avgtext+0avgdata 27312maxresident)k
8.21user 0.01system 0:06.05elapsed 135%CPU (0avgtext+0avgdata 27272maxresident)k
8.26user 0.01system 0:06.11elapsed 135%CPU (0avgtext+0avgdata 27272maxresident)k
8.15user 0.03system 0:06.07elapsed 134%CPU (0avgtext+0avgdata 27276maxresident)k
8.26user 0.02system 0:06.11elapsed 135%CPU (0avgtext+0avgdata 27272maxresident)k
8.29user 0.02system 0:06.14elapsed 135%CPU (0avgtext+0avgdata 27272maxresident)k
8.33user 0.02system 0:06.19elapsed 134%CPU (0avgtext+0avgdata 27276maxresident)k
8.12user 0.03system 0:06.06elapsed 134%CPU (0avgtext+0avgdata 27272maxresident)k
8.10user 0.02system 0:06.07elapsed 133%CPU (0avgtext+0avgdata 27308maxresident)k
8.09user 0.03system 0:05.99elapsed 135%CPU (0avgtext+0avgdata 27020maxresident)k
8.22user 0.02system 0:06.07elapsed 135%CPU (0avgtext+0avgdata 27024maxresident)k
8.56user 0.02system 0:06.44elapsed 133%CPU (0avgtext+0avgdata 27268maxresident)k
8.28user 0.02system 0:06.14elapsed 135%CPU (0avgtext+0avgdata 27148maxresident)k
8.32user 0.03system 0:06.17elapsed 135%CPU (0avgtext+0avgdata 27272maxresident)k
8.21user 0.02system 0:06.08elapsed 135%CPU (0avgtext+0avgdata 27144maxresident)k
8.48user 0.02system 0:06.36elapsed 133%CPU (0avgtext+0avgdata 27184maxresident)k
8.04user 0.01system 0:06.01elapsed 134%CPU (0avgtext+0avgdata 27312maxresident)k
8.16user 0.02system 0:06.04elapsed 135%CPU (0avgtext+0avgdata 27004maxresident)k
8.48user 0.02system 0:06.32elapsed 134%CPU (0avgtext+0avgdata 27048maxresident)k
8.28user 0.02system 0:06.15elapsed 135%CPU (0avgtext+0avgdata 27280maxresident)k
8.17user 0.03system 0:06.08elapsed 134%CPU (0avgtext+0avgdata 27016maxresident)k
8.20user 0.02system 0:06.10elapsed 134%CPU (0avgtext+0avgdata 27280maxresident)k
8.17user 0.01system 0:06.11elapsed 134%CPU (0avgtext+0avgdata 27312maxresident)k
8.31user 0.02system 0:06.11elapsed 136%CPU (0avgtext+0avgdata 27144maxresident)k
8.28user 0.01system 0:06.12elapsed 135%CPU (0avgtext+0avgdata 27272maxresident)k
8.17user 0.02system 0:06.15elapsed 133%CPU (0avgtext+0avgdata 27308maxresident)k
8.35user 0.02system 0:06.24elapsed 134%CPU (0avgtext+0avgdata 27284maxresident)k
8.17user 0.02system 0:06.03elapsed 135%CPU (0avgtext+0avgdata 27144maxresident)k
8.14user 0.01system 0:05.96elapsed 136%CPU (0avgtext+0avgdata 27052maxresident)k
8.24user 0.02system 0:06.03elapsed 137%CPU (0avgtext+0avgdata 27308maxresident)k
8.33user 0.01system 0:06.16elapsed 135%CPU (0avgtext+0avgdata 27276maxresident)k
8.17user 0.02system 0:06.15elapsed 133%CPU (0avgtext+0avgdata 27152maxresident)k
8.28user 0.02system 0:06.11elapsed 135%CPU (0avgtext+0avgdata 27344maxresident)k
8.41user 0.02system 0:06.32elapsed 133%CPU (0avgtext+0avgdata 27112maxresident)k
8.55user 0.02system 0:06.49elapsed 132%CPU (0avgtext+0avgdata 27280maxresident)k
8.31user 0.02system 0:06.20elapsed 134%CPU (0avgtext+0avgdata 27148maxresident)k
8.52user 0.02system 0:06.37elapsed 134%CPU (0avgtext+0avgdata 27272maxresident)k
8.46user 0.02system 0:06.28elapsed 135%CPU (0avgtext+0avgdata 27276maxresident)k
8.68user 0.02system 0:06.69elapsed 129%CPU (0avgtext+0avgdata 27280maxresident)k
8.29user 0.02system 0:06.10elapsed 136%CPU (0avgtext+0avgdata 27148maxresident)k
8.10user 0.04system 0:06.15elapsed 132%CPU (0avgtext+0avgdata 27036maxresident)k
8.01user 0.02system 0:06.07elapsed 132%CPU (0avgtext+0avgdata 27276maxresident)k
8.17user 0.01system 0:06.02elapsed 136%CPU (0avgtext+0avgdata 27084maxresident)k
8.13user 0.02system 0:06.05elapsed 134%CPU (0avgtext+0avgdata 27312maxresident)k
Instance: j3060_1
Chains: 2
Steps: 4
Neighbours Initial N: 1000
Neighbours Increase Coefficient: 1
Temperature Max: 100
Temperature Increase Coefficient: 0.25
18.80user 0.02system 0:16.62elapsed 113%CPU (0avgtext+0avgdata 27216maxresident)k
18.95user 0.02system 0:16.75elapsed 113%CPU (0avgtext+0avgdata 27436maxresident)k
18.58user 0.01system 0:16.36elapsed 113%CPU (0avgtext+0avgdata 27188maxresident)k
18.83user 0.01system 0:16.66elapsed 113%CPU (0avgtext+0avgdata 27220maxresident)k
20.23user 0.01system 0:18.24elapsed 111%CPU (0avgtext+0avgdata 27276maxresident)k
19.41user 0.02system 0:17.27elapsed 112%CPU (0avgtext+0avgdata 27116maxresident)k
18.81user 0.01system 0:16.64elapsed 113%CPU (0avgtext+0avgdata 27268maxresident)k
18.63user 0.01system 0:16.42elapsed 113%CPU (0avgtext+0avgdata 27220maxresident)k
18.97user 0.01system 0:16.79elapsed 113%CPU (0avgtext+0avgdata 27148maxresident)k
19.22user 0.02system 0:17.08elapsed 112%CPU (0avgtext+0avgdata 27152maxresident)k
18.94user 0.03system 0:16.94elapsed 112%CPU (0avgtext+0avgdata 26888maxresident)k
18.83user 0.01system 0:16.68elapsed 112%CPU (0avgtext+0avgdata 26916maxresident)k
18.88user 0.02system 0:16.77elapsed 112%CPU (0avgtext+0avgdata 27216maxresident)k
18.78user 0.02system 0:16.60elapsed 113%CPU (0avgtext+0avgdata 27044maxresident)k
18.83user 0.02system 0:16.63elapsed 113%CPU (0avgtext+0avgdata 27276maxresident)k
18.80user 0.02system 0:16.60elapsed 113%CPU (0avgtext+0avgdata 27280maxresident)k
18.77user 0.02system 0:16.58elapsed 113%CPU (0avgtext+0avgdata 27276maxresident)k
18.63user 0.02system 0:16.62elapsed 112%CPU (0avgtext+0avgdata 27344maxresident)k
18.78user 0.02system 0:16.67elapsed 112%CPU (0avgtext+0avgdata 27016maxresident)k
18.75user 0.01system 0:16.69elapsed 112%CPU (0avgtext+0avgdata 27276maxresident)k
18.73user 0.01system 0:16.55elapsed 113%CPU (0avgtext+0avgdata 27276maxresident)k
18.95user 0.02system 0:16.85elapsed 112%CPU (0avgtext+0avgdata 27048maxresident)k
19.25user 0.02system 0:17.12elapsed 112%CPU (0avgtext+0avgdata 27252maxresident)k
19.15user 0.03system 0:17.09elapsed 112%CPU (0avgtext+0avgdata 27268maxresident)k
18.75user 0.01system 0:16.61elapsed 112%CPU (0avgtext+0avgdata 27148maxresident)k
18.87user 0.02system 0:16.70elapsed 113%CPU (0avgtext+0avgdata 27340maxresident)k
18.73user 0.02system 0:16.56elapsed 113%CPU (0avgtext+0avgdata 27272maxresident)k
18.58user 0.01system 0:16.36elapsed 113%CPU (0avgtext+0avgdata 27084maxresident)k
18.57user 0.02system 0:16.40elapsed 113%CPU (0avgtext+0avgdata 27348maxresident)k
18.57user 0.02system 0:16.46elapsed 113%CPU (0avgtext+0avgdata 27340maxresident)k
18.68user 0.02system 0:16.47elapsed 113%CPU (0avgtext+0avgdata 27020maxresident)k
18.59user 0.01system 0:16.40elapsed 113%CPU (0avgtext+0avgdata 27208maxresident)k
18.67user 0.02system 0:16.46elapsed 113%CPU (0avgtext+0avgdata 27088maxresident)k
18.71user 0.03system 0:16.57elapsed 113%CPU (0avgtext+0avgdata 27276maxresident)k
18.90user 0.02system 0:16.71elapsed 113%CPU (0avgtext+0avgdata 27180maxresident)k
18.72user 0.02system 0:16.52elapsed 113%CPU (0avgtext+0avgdata 27148maxresident)k
18.57user 0.02system 0:16.46elapsed 112%CPU (0avgtext+0avgdata 27144maxresident)k
18.90user 0.02system 0:16.79elapsed 112%CPU (0avgtext+0avgdata 27272maxresident)k
18.68user 0.08system 0:16.64elapsed 112%CPU (0avgtext+0avgdata 27008maxresident)k
18.84user 0.01system 0:16.66elapsed 113%CPU (0avgtext+0avgdata 27344maxresident)k
18.70user 0.02system 0:16.62elapsed 112%CPU (0avgtext+0avgdata 27144maxresident)k
19.24user 0.02system 0:17.26elapsed 111%CPU (0avgtext+0avgdata 27276maxresident)k
19.59user 0.01system 0:17.46elapsed 112%CPU (0avgtext+0avgdata 27272maxresident)k
19.78user 0.01system 0:17.56elapsed 112%CPU (0avgtext+0avgdata 27272maxresident)k
19.02user 0.01system 0:17.00elapsed 111%CPU (0avgtext+0avgdata 26936maxresident)k
18.79user 0.07system 0:18.51elapsed 101%CPU (0avgtext+0avgdata 28424maxresident)k
18.64user 0.04system 0:16.64elapsed 112%CPU (0avgtext+0avgdata 27068maxresident)k
19.72user 0.03system 0:17.54elapsed 112%CPU (0avgtext+0avgdata 27276maxresident)k
20.16user 0.02system 0:18.33elapsed 110%CPU (0avgtext+0avgdata 27152maxresident)k
18.59user 0.01system 0:16.48elapsed 112%CPU (0avgtext+0avgdata 27336maxresident)k
18.60user 0.02system 0:16.47elapsed 113%CPU (0avgtext+0avgdata 27148maxresident)k
18.81user 0.02system 0:16.59elapsed 113%CPU (0avgtext+0avgdata 27276maxresident)k
18.51user 0.02system 0:16.29elapsed 113%CPU (0avgtext+0avgdata 27212maxresident)k
18.63user 0.02system 0:16.42elapsed 113%CPU (0avgtext+0avgdata 27308maxresident)k
18.95user 0.02system 0:16.75elapsed 113%CPU (0avgtext+0avgdata 27144maxresident)k
18.69user 0.02system 0:16.49elapsed 113%CPU (0avgtext+0avgdata 27180maxresident)k
18.95user 0.02system 0:16.80elapsed 112%CPU (0avgtext+0avgdata 27276maxresident)k
18.76user 0.01system 0:16.55elapsed 113%CPU (0avgtext+0avgdata 27276maxresident)k
18.65user 0.01system 0:16.43elapsed 113%CPU (0avgtext+0avgdata 27272maxresident)k
18.58user 0.01system 0:16.36elapsed 113%CPU (0avgtext+0avgdata 27312maxresident)k
